,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Datetime,Month,Count post,,Category,Score,Count,Reaction Type,,,Month,Count post
16626,f9e9544e-16b5-416f-9aec-80a723d1e64c,intrigued,2/10/2020 3:44,video,culture,positive,45,,10/2/2020,10,2056,,,,,,,,,
16627,f9e9544e-16b5-416f-9aec-80a723d1e64c,adore,16/10/20 23:02,video,culture,positive,72,,10/16/2020,10,2056,,,,,,,,,
16628,f9e9544e-16b5-416f-9aec-80a723d1e64c,dislike,23/6/20 7:26,video,culture,negative,10,,6/23/2020,6,2021,,,,,,,,,
16629,f9e9544e-16b5-416f-9aec-80a723d1e64c,worried,21/12/20 1:01,video,culture,negative,12,,12/21/2020,12,2092,,,,,,,,,
16630,f9e9544e-16b5-416f-9aec-80a723d1e64c,adore,5/2/2021 3:29,video,culture,positive,72,,2/5/2021,2,1914,,,,,,,,,
16631,f9e9544e-16b5-416f-9aec-80a723d1e64c,interested,29/3/21 11:50,video,culture,positive,30,,3/29/2021,3,2012,,,,,,,,,
16632,f9e9544e-16b5-416f-9aec-80a723d1e64c,love,16/2/21 20:16,video,culture,positive,65,,2/16/2021,2,1914,,,,,,,,,
16633,f9e9544e-16b5-416f-9aec-80a723d1e64c,love,7/4/2021 5:09,video,culture,positive,65,,4/7/2021,4,1974,,,,,,,,,
16634,f9e9544e-16b5-416f-9aec-80a723d1e64c,scared,25/10/20 0:59,video,culture,negative,15,,10/25/2020,10,2056,,,,,,,,,
16635,f9e9544e-16b5-416f-9aec-80a723d1e64c,dislike,13/6/21 10:55,video,culture,negative,10,,6/13/2021,6,2021,,,,,,,,,
16636,f9e9544e-16b5-416f-9aec-80a723d1e64c,disgust,2/8/2020 7:52,video,culture,negative,0,,8/2/2020,8,2114,,,,,,,,,
16637,f9e9544e-16b5-416f-9aec-80a723d1e64c,scared,4/9/2020 20:54,video,culture,negative,15,,9/4/2020,9,2022,,,,,,,,,
16638,f9e9544e-16b5-416f-9aec-80a723d1e64c,scared,2/6/2021 17:03,video,culture,negative,15,,6/2/2021,6,2021,,,,,,,,,
16639,f9e9544e-16b5-416f-9aec-80a723d1e64c,want,11/10/2020 9:28,video,culture,positive,70,,10/11/2020,10,2056,,,,,,,,,
16640,f9e9544e-16b5-416f-9aec-80a723d1e64c,want,8/6/2021 2:47,video,culture,positive,70,,6/8/2021,6,2021,,,,,,,,,
16641,f9e9544e-16b5-416f-9aec-80a723d1e64c,adore,1/7/2020 11:26,video,culture,positive,72,,7/1/2020,7,2070,,,,,,,,,
16642,f9e9544e-16b5-416f-9aec-80a723d1e64c,indifferent,10/3/2021 14:29,video,culture,neutral,20,,3/10/2021,3,2012,,,,,,,,,
16643,f9e9544e-16b5-416f-9aec-80a723d1e64c,adore,13/8/20 21:25,video,culture,positive,72,,8/13/2020,8,2114,,,,,,,,,
16644,f9e9544e-16b5-416f-9aec-80a723d1e64c,interested,29/7/20 12:01,video,culture,positive,30,,7/29/2020,7,2070,,,,,,,,,
16645,f9e9544e-16b5-416f-9aec-80a723d1e64c,worried,19/2/21 22:36,video,culture,negative,12,,2/19/2021,2,1914,,,,,,,,,
16646,f9e9544e-16b5-416f-9aec-80a723d1e64c,hate,25/5/21 3:51,video,culture,negative,5,,5/25/2021,5,2138,,,,,,,,,
16647,f9e9544e-16b5-416f-9aec-80a723d1e64c,disgust,9/8/2020 20:31,video,culture,negative,0,,8/9/2020,8,2114,,,,,,,,,
16648,f9e9544e-16b5-416f-9aec-80a723d1e64c,cherish,17/3/21 19:13,video,culture,positive,70,,3/17/2021,3,2012,,,,,,,,,
16649,f9e9544e-16b5-416f-9aec-80a723d1e64c,interested,25/12/20 12:36,video,culture,positive,30,,12/25/2020,12,2092,,,,,,,,,
16650,f9e9544e-16b5-416f-9aec-80a723d1e64c,indifferent,11/1/2021 20:21,video,culture,neutral,20,,1/11/2021,1,2126,,,,,,,,,
16651,f9e9544e-16b5-416f-9aec-80a723d1e64c,cherish,9/10/2020 10:23,video,culture,positive,70,,10/9/2020,10,2056,,,,,,,,,
16652,f9e9544e-16b5-416f-9aec-80a723d1e64c,heart,11/4/2021 11:16,video,culture,positive,60,,4/11/2021,4,1974,,,,,,,,,
16653,43830153-4c89-4502-a7f7-bedbc08cf903,hate,22/7/20 22:52,audio,fitness,negative,5,,7/22/2020,7,2070,,,,,,,,,
16654,43830153-4c89-4502-a7f7-bedbc08cf903,interested,21/7/20 21:05,audio,fitness,positive,30,,7/21/2020,7,2070,,,,,,,,,
16655,43830153-4c89-4502-a7f7-bedbc08cf903,worried,25/6/20 15:44,audio,fitness,negative,12,,6/25/2020,6,2021,,,,,,,,,
16656,43830153-4c89-4502-a7f7-bedbc08cf903,want,20/11/20 8:54,audio,fitness,positive,70,,11/20/2020,11,2034,,,,,,,,,
16657,43830153-4c89-4502-a7f7-bedbc08cf903,love,5/7/2020 14:37,audio,fitness,positive,65,,7/5/2020,7,2070,,,,,,,,,
16658,43830153-4c89-4502-a7f7-bedbc08cf903,scared,17/5/21 22:47,audio,fitness,negative,15,,5/17/2021,5,2138,,,,,,,,,
16659,43ea5509-7ff1-4150-b263-d5eac9d6f69f,want,26/7/20 4:13,audio,dogs,positive,70,,7/26/2020,7,2070,,,,,,,,,
16660,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,15/11/20 2:37,audio,dogs,negative,12,,11/15/2020,11,2034,,,,,,,,,
16661,43ea5509-7ff1-4150-b263-d5eac9d6f69f,intrigued,14/1/21 4:35,audio,dogs,positive,45,,1/14/2021,1,2126,,,,,,,,,
16662,43ea5509-7ff1-4150-b263-d5eac9d6f69f,love,18/11/20 6:59,audio,dogs,positive,65,,11/18/2020,11,2034,,,,,,,,,
16663,43ea5509-7ff1-4150-b263-d5eac9d6f69f,scared,21/1/21 0:21,audio,dogs,negative,15,,1/21/2021,1,2126,,,,,,,,,
16664,43ea5509-7ff1-4150-b263-d5eac9d6f69f,heart,5/12/2020 15:49,audio,dogs,positive,60,,12/5/2020,12,2092,,,,,,,,,
16665,43ea5509-7ff1-4150-b263-d5eac9d6f69f,interested,10/10/2020 23:45,audio,dogs,positive,30,,10/10/2020,10,2056,,,,,,,,,
16666,43ea5509-7ff1-4150-b263-d5eac9d6f69f,want,1/12/2020 12:14,audio,dogs,positive,70,,12/1/2020,12,2092,,,,,,,,,
16667,43ea5509-7ff1-4150-b263-d5eac9d6f69f,love,11/5/2021 13:37,audio,dogs,positive,65,,5/11/2021,5,2138,,,,,,,,,
16668,43ea5509-7ff1-4150-b263-d5eac9d6f69f,adore,8/10/2020 21:20,audio,dogs,positive,72,,10/8/2020,10,2056,,,,,,,,,
16669,43ea5509-7ff1-4150-b263-d5eac9d6f69f,adore,30/10/20 5:02,audio,dogs,positive,72,,10/30/2020,10,2056,,,,,,,,,
16670,43ea5509-7ff1-4150-b263-d5eac9d6f69f,indifferent,17/9/20 7:13,audio,dogs,neutral,20,,9/17/2020,9,2022,,,,,,,,,
16671,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,17/1/21 5:50,audio,dogs,negative,12,,1/17/2021,1,2126,,,,,,,,,
16672,43ea5509-7ff1-4150-b263-d5eac9d6f69f,worried,11/6/2021 16:52,audio,dogs,negative,12,,6/11/2021,6,2021,,,,,,,,,
16673,43ea5509-7ff1-4150-b263-d5eac9d6f69f,super love,26/5/21 5:37,audio,dogs,positive,75,,5/26/2021,5,2138,,,,,,,,,
16674,43ea5509-7ff1-4150-b263-d5eac9d6f69f,intrigued,27/1/21 21:34,audio,dogs,positive,45,,1/27/2021,1,2126,,,,,,,,,
16675,43ea5509-7ff1-4150-b263-d5eac9d6f69f,love,1/4/2021 10:22,audio,dogs,positive,65,,4/1/2021,4,1974,,,,,,,,,
16676,43ea5509-7ff1-4150-b263-d5eac9d6f69f,cherish,18/7/20 4:40,audio,dogs,positive,70,,7/18/2020,7,2070,,,,,,,,,
16677,43ea5509-7ff1-4150-b263-d5eac9d6f69f,cherish,29/10/20 21:53,audio,dogs,positive,70,,10/29/2020,10,2056,,,,,,,,,
16678,43ea5509-7ff1-4150-b263-d5eac9d6f69f,like,25/11/20 6:26,audio,dogs,positive,50,,11/25/2020,11,2034,,,,,,,,,
16679,0be329af-19d6-4a34-8bc1-f4391e9877dd,indifferent,8/7/2020 10:45,video,dogs,neutral,20,,7/8/2020,7,2070,,,,,,,,,
16680,0be329af-19d6-4a34-8bc1-f4391e9877dd,cherish,10/8/2020 1:31,video,dogs,positive,70,,8/10/2020,8,2114,,,,,,,,,
16681,0be329af-19d6-4a34-8bc1-f4391e9877dd,peeking,29/3/21 16:51,video,dogs,neutral,35,,3/29/2021,3,2012,,,,,,,,,
16682,0be329af-19d6-4a34-8bc1-f4391e9877dd,dislike,5/6/2021 17:48,video,dogs,negative,10,,6/5/2021,6,2021,,,,,,,,,
16683,99fcc8a6-550f-47a1-b312-aba8a031f6c7,heart,26/2/21 15:33,video,travel,positive,60,,2/26/2021,2,1914,,,,,,,,,
16684,7cbe1ddf-f81e-4597-be11-420b4dd815dd,peeking,27/4/21 9:03,GIF,technology,neutral,35,,4/27/2021,4,1974,,,,,,,,,
16685,7cbe1ddf-f81e-4597-be11-420b4dd815dd,disgust,26/9/20 5:13,GIF,technology,negative,0,,9/26/2020,9,2022,,,,,,,,,
16686,7cbe1ddf-f81e-4597-be11-420b4dd815dd,adore,4/2/2021 20:00,GIF,technology,positive,72,,2/4/2021,2,1914,,,,,,,,,
16687,7cbe1ddf-f81e-4597-be11-420b4dd815dd,want,30/9/20 14:14,GIF,technology,positive,70,,9/30/2020,9,2022,,,,,,,,,
16688,7cbe1ddf-f81e-4597-be11-420b4dd815dd,love,5/1/2021 10:41,GIF,technology,positive,65,,1/5/2021,1,2126,,,,,,,,,
16689,7cbe1ddf-f81e-4597-be11-420b4dd815dd,intrigued,28/4/21 22:12,GIF,technology,positive,45,,4/28/2021,4,1974,,,,,,,,,
16690,7cbe1ddf-f81e-4597-be11-420b4dd815dd,peeking,10/10/2020 2:36,GIF,technology,neutral,35,,10/10/2020,10,2056,,,,,,,,,
16691,7cbe1ddf-f81e-4597-be11-420b4dd815dd,interested,3/2/2021 18:11,GIF,technology,positive,30,,2/3/2021,2,1914,,,,,,,,,
16692,7cbe1ddf-f81e-4597-be11-420b4dd815dd,cherish,3/5/2021 23:20,GIF,technology,positive,70,,5/3/2021,5,2138,,,,,,,,,
16693,7cbe1ddf-f81e-4597-be11-420b4dd815dd,dislike,14/8/20 4:35,GIF,technology,negative,10,,8/14/2020,8,2114,,,,,,,,,
16694,7cbe1ddf-f81e-4597-be11-420b4dd815dd,cherish,25/6/20 3:19,GIF,technology,positive,70,,6/25/2020,6,2021,,,,,,,,,
16695,7cbe1ddf-f81e-4597-be11-420b4dd815dd,cherish,11/4/2021 1:32,GIF,technology,positive,70,,4/11/2021,4,1974,,,,,,,,,
16696,7cbe1ddf-f81e-4597-be11-420b4dd815dd,intrigued,12/9/2020 7:45,GIF,technology,positive,45,,9/12/2020,9,2022,,,,,,,,,
16697,7cbe1ddf-f81e-4597-be11-420b4dd815dd,disgust,2/7/2020 19:11,GIF,technology,negative,0,,7/2/2020,7,2070,,,,,,,,,
16698,7cbe1ddf-f81e-4597-be11-420b4dd815dd,heart,28/10/20 4:42,GIF,technology,positive,60,,10/28/2020,10,2056,,,,,,,,,
16699,7cbe1ddf-f81e-4597-be11-420b4dd815dd,like,5/3/2021 18:35,GIF,technology,positive,50,,3/5/2021,3,2012,,,,,,,,,
16700,7cbe1ddf-f81e-4597-be11-420b4dd815dd,cherish,6/8/2020 20:07,GIF,technology,positive,70,,8/6/2020,8,2114,,,,,,,,,
16701,7cbe1ddf-f81e-4597-be11-420b4dd815dd,heart,5/12/2020 17:15,GIF,technology,positive,60,,12/5/2020,12,2092,,,,,,,,,
16702,aafa015b-7447-421e-91bb-b64720402d9e,disgust,12/9/2020 3:53,video,cooking,negative,0,,9/12/2020,9,2022,,,,,,,,,
16703,aafa015b-7447-421e-91bb-b64720402d9e,peeking,18/8/20 8:26,video,cooking,neutral,35,,8/18/2020,8,2114,,,,,,,,,
16704,aafa015b-7447-421e-91bb-b64720402d9e,want,16/7/20 18:55,video,cooking,positive,70,,7/16/2020,7,2070,,,,,,,,,
16705,aafa015b-7447-421e-91bb-b64720402d9e,disgust,24/10/20 12:03,video,cooking,negative,0,,10/24/2020,10,2056,,,,,,,,,
16706,aafa015b-7447-421e-91bb-b64720402d9e,worried,16/11/20 22:09,video,cooking,negative,12,,11/16/2020,11,2034,,,,,,,,,
16707,aafa015b-7447-421e-91bb-b64720402d9e,heart,24/11/20 8:43,video,cooking,positive,60,,11/24/2020,11,2034,,,,,,,,,
16708,aafa015b-7447-421e-91bb-b64720402d9e,intrigued,29/11/20 12:39,video,cooking,positive,45,,11/29/2020,11,2034,,,,,,,,,
16709,aafa015b-7447-421e-91bb-b64720402d9e,love,8/6/2021 15:27,video,cooking,positive,65,,6/8/2021,6,2021,,,,,,,,,
16710,aafa015b-7447-421e-91bb-b64720402d9e,scared,1/12/2020 19:30,video,cooking,negative,15,,12/1/2020,12,2092,,,,,,,,,
16711,aafa015b-7447-421e-91bb-b64720402d9e,heart,12/11/2020 8:25,video,cooking,positive,60,,11/12/2020,11,2034,,,,,,,,,
16712,aafa015b-7447-421e-91bb-b64720402d9e,intrigued,11/1/2021 21:36,video,cooking,positive,45,,1/11/2021,1,2126,,,,,,,,,
16713,aafa015b-7447-421e-91bb-b64720402d9e,dislike,19/8/20 9:15,video,cooking,negative,10,,8/19/2020,8,2114,,,,,,,,,
16714,aafa015b-7447-421e-91bb-b64720402d9e,super love,23/11/20 2:25,video,cooking,positive,75,,11/23/2020,11,2034,,,,,,,,,
16715,aafa015b-7447-421e-91bb-b64720402d9e,cherish,21/2/21 2:24,video,cooking,positive,70,,2/21/2021,2,1914,,,,,,,,,
16716,aafa015b-7447-421e-91bb-b64720402d9e,interested,14/3/21 13:10,video,cooking,positive,30,,3/14/2021,3,2012,,,,,,,,,
16717,aafa015b-7447-421e-91bb-b64720402d9e,dislike,21/3/21 20:35,video,cooking,negative,10,,3/21/2021,3,2012,,,,,,,,,
16718,aafa015b-7447-421e-91bb-b64720402d9e,cherish,7/8/2020 7:16,video,cooking,positive,70,,8/7/2020,8,2114,,,,,,,,,
16719,aafa015b-7447-421e-91bb-b64720402d9e,adore,2/3/2021 6:59,video,cooking,positive,72,,3/2/2021,3,2012,,,,,,,,,
16720,aafa015b-7447-421e-91bb-b64720402d9e,peeking,13/6/21 22:25,video,cooking,neutral,35,,6/13/2021,6,2021,,,,,,,,,
16721,aafa015b-7447-421e-91bb-b64720402d9e,disgust,26/4/21 9:35,video,cooking,negative,0,,4/26/2021,4,1974,,,,,,,,,
16722,72167d71-578d-428f-af6d-5a8a92e677af,adore,21/10/20 2:58,photo,animals,positive,72,,10/21/2020,10,2056,,,,,,,,,
16723,72167d71-578d-428f-af6d-5a8a92e677af,heart,22/11/20 7:16,photo,animals,positive,60,,11/22/2020,11,2034,,,,,,,,,
16724,72167d71-578d-428f-af6d-5a8a92e677af,want,4/11/2020 17:02,photo,animals,positive,70,,11/4/2020,11,2034,,,,,,,,,
16725,72167d71-578d-428f-af6d-5a8a92e677af,peeking,14/5/21 10:52,photo,animals,neutral,35,,5/14/2021,5,2138,,,,,,,,,
16726,72167d71-578d-428f-af6d-5a8a92e677af,interested,26/10/20 14:51,photo,animals,positive,30,,10/26/2020,10,2056,,,,,,,,,
16727,72167d71-578d-428f-af6d-5a8a92e677af,like,26/11/20 19:52,photo,animals,positive,50,,11/26/2020,11,2034,,,,,,,,,
16728,72167d71-578d-428f-af6d-5a8a92e677af,peeking,10/5/2021 23:25,photo,animals,neutral,35,,5/10/2021,5,2138,,,,,,,,,
16729,72167d71-578d-428f-af6d-5a8a92e677af,intrigued,28/10/20 20:34,photo,animals,positive,45,,10/28/2020,10,2056,,,,,,,,,
16730,72167d71-578d-428f-af6d-5a8a92e677af,hate,7/4/2021 10:26,photo,animals,negative,5,,4/7/2021,4,1974,,,,,,,,,
16731,72167d71-578d-428f-af6d-5a8a92e677af,want,12/3/2021 8:16,photo,animals,positive,70,,3/12/2021,3,2012,,,,,,,,,
16732,72167d71-578d-428f-af6d-5a8a92e677af,super love,8/3/2021 3:16,photo,animals,positive,75,,3/8/2021,3,2012,,,,,,,,,
16733,72167d71-578d-428f-af6d-5a8a92e677af,want,2/10/2020 10:04,photo,animals,positive,70,,10/2/2020,10,2056,,,,,,,,,
16734,72167d71-578d-428f-af6d-5a8a92e677af,like,31/7/20 4:35,photo,animals,positive,50,,7/31/2020,7,2070,,,,,,,,,
16735,72167d71-578d-428f-af6d-5a8a92e677af,worried,18/12/20 7:44,photo,animals,negative,12,,12/18/2020,12,2092,,,,,,,,,
16736,72167d71-578d-428f-af6d-5a8a92e677af,scared,29/7/20 18:11,photo,animals,negative,15,,7/29/2020,7,2070,,,,,,,,,
16737,72167d71-578d-428f-af6d-5a8a92e677af,peeking,16/5/21 1:47,photo,animals,neutral,35,,5/16/2021,5,2138,,,,,,,,,
16738,72167d71-578d-428f-af6d-5a8a92e677af,interested,27/8/20 16:19,photo,animals,positive,30,,8/27/2020,8,2114,,,,,,,,,
16739,72167d71-578d-428f-af6d-5a8a92e677af,interested,26/1/21 2:28,photo,animals,positive,30,,1/26/2021,1,2126,,,,,,,,,
16740,72167d71-578d-428f-af6d-5a8a92e677af,peeking,18/6/20 20:11,photo,animals,neutral,35,,6/18/2020,6,2021,,,,,,,,,
16741,72167d71-578d-428f-af6d-5a8a92e677af,indifferent,1/4/2021 3:38,photo,animals,neutral,20,,4/1/2021,4,1974,,,,,,,,,
16742,72167d71-578d-428f-af6d-5a8a92e677af,worried,22/5/21 2:21,photo,animals,negative,12,,5/22/2021,5,2138,,,,,,,,,
16743,72167d71-578d-428f-af6d-5a8a92e677af,peeking,22/5/21 15:41,photo,animals,neutral,35,,5/22/2021,5,2138,,,,,,,,,
16744,72167d71-578d-428f-af6d-5a8a92e677af,hate,13/9/20 12:45,photo,animals,negative,5,,9/13/2020,9,2022,,,,,,,,,
16745,72167d71-578d-428f-af6d-5a8a92e677af,want,24/8/20 6:52,photo,animals,positive,70,,8/24/2020,8,2114,,,,,,,,,
16746,72167d71-578d-428f-af6d-5a8a92e677af,love,25/10/20 5:47,photo,animals,positive,65,,10/25/2020,10,2056,,,,,,,,,
16747,72167d71-578d-428f-af6d-5a8a92e677af,interested,4/7/2020 20:24,photo,animals,positive,30,,7/4/2020,7,2070,,,,,,,,,
16748,72167d71-578d-428f-af6d-5a8a92e677af,disgust,31/8/20 4:34,photo,animals,negative,0,,8/31/2020,8,2114,,,,,,,,,
16749,72167d71-578d-428f-af6d-5a8a92e677af,want,24/3/21 5:46,photo,animals,positive,70,,3/24/2021,3,2012,,,,,,,,,
16750,72167d71-578d-428f-af6d-5a8a92e677af,dislike,28/10/20 12:28,photo,animals,negative,10,,10/28/2020,10,2056,,,,,,,,,
16751,72167d71-578d-428f-af6d-5a8a92e677af,worried,11/4/2021 17:21,photo,animals,negative,12,,4/11/2021,4,1974,,,,,,,,,
16752,72167d71-578d-428f-af6d-5a8a92e677af,hate,26/2/21 9:28,photo,animals,negative,5,,2/26/2021,2,1914,,,,,,,,,
16753,72167d71-578d-428f-af6d-5a8a92e677af,want,21/8/20 16:12,photo,animals,positive,70,,8/21/2020,8,2114,,,,,,,,,
16754,72167d71-578d-428f-af6d-5a8a92e677af,cherish,28/7/20 3:17,photo,animals,positive,70,,7/28/2020,7,2070,,,,,,,,,
16755,72167d71-578d-428f-af6d-5a8a92e677af,heart,22/5/21 0:21,photo,animals,positive,60,,5/22/2021,5,2138,,,,,,,,,
16756,b0dd04df-83a1-470f-80ad-bb173a5e44bc,hate,16/10/20 16:11,photo,cooking,negative,5,,10/16/2020,10,2056,,,,,,,,,
16757,b0dd04df-83a1-470f-80ad-bb173a5e44bc,heart,5/6/2021 13:00,photo,cooking,positive,60,,6/5/2021,6,2021,,,,,,,,,
16758,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,24/6/20 0:27,photo,cooking,negative,12,,6/24/2020,6,2021,,,,,,,,,
16759,b0dd04df-83a1-470f-80ad-bb173a5e44bc,like,18/8/20 18:23,photo,cooking,positive,50,,8/18/2020,8,2114,,,,,,,,,
16760,b0dd04df-83a1-470f-80ad-bb173a5e44bc,intrigued,6/2/2021 0:28,photo,cooking,positive,45,,2/6/2021,2,1914,,,,,,,,,
16761,b0dd04df-83a1-470f-80ad-bb173a5e44bc,peeking,16/7/20 15:35,photo,cooking,neutral,35,,7/16/2020,7,2070,,,,,,,,,
16762,b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,19/5/21 5:08,photo,cooking,negative,10,,5/19/2021,5,2138,,,,,,,,,
16763,b0dd04df-83a1-470f-80ad-bb173a5e44bc,peeking,12/11/2020 3:10,photo,cooking,neutral,35,,11/12/2020,11,2034,,,,,,,,,
16764,b0dd04df-83a1-470f-80ad-bb173a5e44bc,interested,5/10/2020 20:09,photo,cooking,positive,30,,10/5/2020,10,2056,,,,,,,,,
16765,b0dd04df-83a1-470f-80ad-bb173a5e44bc,interested,18/5/21 9:58,photo,cooking,positive,30,,5/18/2021,5,2138,,,,,,,,,
16766,b0dd04df-83a1-470f-80ad-bb173a5e44bc,heart,13/12/20 0:28,photo,cooking,positive,60,,12/13/2020,12,2092,,,,,,,,,
16767,b0dd04df-83a1-470f-80ad-bb173a5e44bc,peeking,25/5/21 18:17,photo,cooking,neutral,35,,5/25/2021,5,2138,,,,,,,,,
16768,b0dd04df-83a1-470f-80ad-bb173a5e44bc,adore,19/12/20 16:25,photo,cooking,positive,72,,12/19/2020,12,2092,,,,,,,,,
16769,b0dd04df-83a1-470f-80ad-bb173a5e44bc,like,16/5/21 11:35,photo,cooking,positive,50,,5/16/2021,5,2138,,,,,,,,,
16770,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,7/12/2020 15:21,photo,cooking,negative,12,,12/7/2020,12,2092,,,,,,,,,
16771,b0dd04df-83a1-470f-80ad-bb173a5e44bc,want,26/6/20 15:33,photo,cooking,positive,70,,6/26/2020,6,2021,,,,,,,,,
16772,b0dd04df-83a1-470f-80ad-bb173a5e44bc,indifferent,16/11/20 6:08,photo,cooking,neutral,20,,11/16/2020,11,2034,,,,,,,,,
16773,b0dd04df-83a1-470f-80ad-bb173a5e44bc,indifferent,6/5/2021 14:30,photo,cooking,neutral,20,,5/6/2021,5,2138,,,,,,,,,
16774,b0dd04df-83a1-470f-80ad-bb173a5e44bc,hate,21/4/21 1:43,photo,cooking,negative,5,,4/21/2021,4,1974,,,,,,,,,
16775,b0dd04df-83a1-470f-80ad-bb173a5e44bc,want,5/3/2021 3:30,photo,cooking,positive,70,,3/5/2021,3,2012,,,,,,,,,
16776,b0dd04df-83a1-470f-80ad-bb173a5e44bc,adore,26/4/21 9:16,photo,cooking,positive,72,,4/26/2021,4,1974,,,,,,,,,
16777,b0dd04df-83a1-470f-80ad-bb173a5e44bc,hate,26/5/21 12:36,photo,cooking,negative,5,,5/26/2021,5,2138,,,,,,,,,
16778,b0dd04df-83a1-470f-80ad-bb173a5e44bc,want,23/4/21 15:56,photo,cooking,positive,70,,4/23/2021,4,1974,,,,,,,,,
16779,b0dd04df-83a1-470f-80ad-bb173a5e44bc,heart,4/4/2021 3:27,photo,cooking,positive,60,,4/4/2021,4,1974,,,,,,,,,
16780,b0dd04df-83a1-470f-80ad-bb173a5e44bc,scared,22/4/21 13:30,photo,cooking,negative,15,,4/22/2021,4,1974,,,,,,,,,
16781,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,13/5/21 0:05,photo,cooking,negative,12,,5/13/2021,5,2138,,,,,,,,,
16782,b0dd04df-83a1-470f-80ad-bb173a5e44bc,adore,3/4/2021 9:49,photo,cooking,positive,72,,4/3/2021,4,1974,,,,,,,,,
16783,b0dd04df-83a1-470f-80ad-bb173a5e44bc,adore,30/3/21 15:05,photo,cooking,positive,72,,3/30/2021,3,2012,,,,,,,,,
16784,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,14/4/21 7:13,photo,cooking,negative,12,,4/14/2021,4,1974,,,,,,,,,
16785,b0dd04df-83a1-470f-80ad-bb173a5e44bc,adore,22/3/21 5:30,photo,cooking,positive,72,,3/22/2021,3,2012,,,,,,,,,
16786,b0dd04df-83a1-470f-80ad-bb173a5e44bc,intrigued,3/1/2021 18:23,photo,cooking,positive,45,,1/3/2021,1,2126,,,,,,,,,
16787,b0dd04df-83a1-470f-80ad-bb173a5e44bc,disgust,5/8/2020 19:44,photo,cooking,negative,0,,8/5/2020,8,2114,,,,,,,,,
16788,b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,9/3/2021 17:23,photo,cooking,negative,10,,3/9/2021,3,2012,,,,,,,,,
16789,b0dd04df-83a1-470f-80ad-bb173a5e44bc,heart,30/3/21 10:07,photo,cooking,positive,60,,3/30/2021,3,2012,,,,,,,,,
16790,b0dd04df-83a1-470f-80ad-bb173a5e44bc,love,18/3/21 23:31,photo,cooking,positive,65,,3/18/2021,3,2012,,,,,,,,,
16791,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,21/10/20 8:23,photo,cooking,negative,12,,10/21/2020,10,2056,,,,,,,,,
16792,b0dd04df-83a1-470f-80ad-bb173a5e44bc,indifferent,4/11/2020 21:26,photo,cooking,neutral,20,,11/4/2020,11,2034,,,,,,,,,
16793,b0dd04df-83a1-470f-80ad-bb173a5e44bc,worried,22/12/20 0:38,photo,cooking,negative,12,,12/22/2020,12,2092,,,,,,,,,
16794,b0dd04df-83a1-470f-80ad-bb173a5e44bc,interested,10/12/2020 20:20,photo,cooking,positive,30,,12/10/2020,12,2092,,,,,,,,,
16795,b0dd04df-83a1-470f-80ad-bb173a5e44bc,heart,15/5/21 3:50,photo,cooking,positive,60,,5/15/2021,5,2138,,,,,,,,,
16796,b0dd04df-83a1-470f-80ad-bb173a5e44bc,cherish,1/6/2021 1:54,photo,cooking,positive,70,,6/1/2021,6,2021,,,,,,,,,
16797,b0dd04df-83a1-470f-80ad-bb173a5e44bc,peeking,3/12/2020 1:34,photo,cooking,neutral,35,,12/3/2020,12,2092,,,,,,,,,
16798,b0dd04df-83a1-470f-80ad-bb173a5e44bc,disgust,30/9/20 20:16,photo,cooking,negative,0,,9/30/2020,9,2022,,,,,,,,,
16799,5f87a730-589d-48fb-ab94-e69274d7b89e,want,10/3/2021 14:12,photo,food,positive,70,,3/10/2021,3,2012,,,,,,,,,
16800,5f87a730-589d-48fb-ab94-e69274d7b89e,hate,24/3/21 12:35,photo,food,negative,5,,3/24/2021,3,2012,,,,,,,,,
16801,5f87a730-589d-48fb-ab94-e69274d7b89e,scared,22/6/20 22:58,photo,food,negative,15,,6/22/2020,6,2021,,,,,,,,,
16802,5f87a730-589d-48fb-ab94-e69274d7b89e,hate,4/7/2020 21:05,photo,food,negative,5,,7/4/2020,7,2070,,,,,,,,,
16803,5f87a730-589d-48fb-ab94-e69274d7b89e,peeking,22/6/20 14:11,photo,food,neutral,35,,6/22/2020,6,2021,,,,,,,,,
16804,5f87a730-589d-48fb-ab94-e69274d7b89e,adore,12/10/2020 21:59,photo,food,positive,72,,10/12/2020,10,2056,,,,,,,,,
16805,5f87a730-589d-48fb-ab94-e69274d7b89e,disgust,22/1/21 0:22,photo,food,negative,0,,1/22/2021,1,2126,,,,,,,,,
16806,5f87a730-589d-48fb-ab94-e69274d7b89e,interested,24/11/20 3:13,photo,food,positive,30,,11/24/2020,11,2034,,,,,,,,,
